originalTitle,rating,startYear,runtimeMinutes,awardWins,numVotes,totalImages,totalVideos,totalCredits,titleType,AwNmExWins,canHaveEpisodes,isAdult,numRegions,countryOfOrigin,genres,ratingMean,ReviewsTotal
Mirazh,"(3, 4]",2008,86,0.6931471805599453,5.049856007249537,0.6931471805599453,0.0,26,movie,0.0,False,False,2,['RU'],"Action,Adventure,Thriller",3.5,1.0986122886681098
It came from the distant depths of the snow,"(9, 10]",2021,3,0.0,3.1780538303479458,0.0,0.0,7,short,0.0,False,False,1,['RU'],"Action,Comedy,Horror",9.5,0.0
The Widow's Might,"(4, 5]",2009,101,0.0,5.583496308781699,1.791759469228055,0.0,28,movie,0.0,False,False,2,['US'],"Adventure,Comedy,Family",4.5,2.5649493574615367
Davey Jones' Locker,"(7, 8]",1966,60,0.0,2.6390573296152584,2.0794415416798357,0.0,28,movie,0.0,False,False,2,['GB'],"Adventure,Family",7.5,0.6931471805599453
Paidia tis Athinas,"(6, 7]",1947,92,0.0,3.6375861597263857,1.9459101490553132,0.0,21,movie,0.0,False,False,5,['GR'],"Drama,War",6.5,0.6931471805599453
Bjarne Hates the Camera,"(7, 8]",2018,40,0.6931471805599453,5.170483995038151,1.3862943611198906,0.0,9,short,0.6931471805599453,False,False,2,"['NO', 'GB']","Documentary,Short",7.5,0.0
C600,"(5, 6]",2020,8,0.0,4.624972813284271,1.6094379124341003,0.0,7,short,0.6931471805599453,False,False,1,['GB'],"Sci-Fi,Short",5.5,1.0986122886681098
Lady Gaga,"(8, 9]",2013,40,0.0,2.70805020110221,0.0,0.0,43,tvEpisode,0.0,False,False,1,['US'],Talk-Show,8.5,0.0
Acordo com Lampião? Só na Boca do Fuzil!,"(9, 10]",2024,89,0.0,2.302585092994046,1.9459101490553132,0.0,13,movie,0.0,False,False,1,['BR'],Documentary,9.5,0.0
Voici venir l'orage...,"(6, 7]",2007,270,0.0,4.110873864173311,1.3862943611198906,0.0,186,tvMiniSeries,0.0,True,False,7,"['FR', 'BE']",Drama,6.5,1.0986122886681098
Sof Ha'Olam Smola,"(6, 7]",2004,110,1.6094379124341003,7.133295954896068,1.9459101490553132,0.0,132,movie,1.6094379124341003,False,False,11,"['IL', 'FR']","Drama,Romance",6.5,2.833213344056216
Mankeli,"(6, 7]",2011,10,0.0,2.302585092994046,0.0,0.0,14,short,0.0,False,False,1,['FI'],"Animation,Short",6.5,0.0
Run Like the Devil,"(8, 9]",2018,59,0.0,2.1972245773362196,1.0986122886681098,0.0,34,movie,0.6931471805599453,False,False,1,['US'],Documentary,8.5,0.0
La cérémonie,"(7, 8]",1995,92,2.302585092994046,9.555984701765809,4.2626798770413155,0.6931471805599453,92,movie,2.4849066497880004,False,False,34,"['FR', 'DE']","Crime,Drama,Thriller",7.5,4.844187086458591
The Back Streets,"(4, 5]",1974,92,0.0,3.4657359027997265,0.6931471805599453,0.0,16,movie,0.0,False,False,1,['EG'],"Drama,Romance,War",4.5,0.0
Tango,"(6, 7]",1998,115,2.1972245773362196,8.037866234709618,3.295836866004329,0.6931471805599453,251,movie,2.4849066497880004,False,False,19,"['ES', 'AR']","Drama,Musical",6.5,4.382026634673881
Svet nad Rossiyei,"(5, 6]",1947,69,0.0,3.4339872044851463,2.0794415416798357,0.0,50,movie,0.0,False,False,1,['SUHH'],"Drama,History",5.5,0.6931471805599453
High Man on the Totem Pole,"(7, 8]",1967,30,0.0,5.37989735354046,4.219507705176107,0.0,28,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family",7.5,1.0986122886681098
The Night Listener,"(5, 6]",2006,91,0.0,9.688374172917182,3.2188758248682006,0.6931471805599453,293,movie,1.0986122886681098,False,False,25,['US'],"Crime,Drama,Horror",5.5,5.652489180268651
Zhertva dlya imperatora,"(7, 8]",1992,91,0.0,2.4849066497880004,0.6931471805599453,0.0,5,movie,0.0,False,False,2,['RU'],Drama,7.5,0.0
To nisi tis Afroditis,"(7, 8]",1965,95,0.0,3.970291913552122,1.9459101490553132,0.0,20,movie,0.0,False,False,1,"['GR', 'CY']",Drama,7.5,0.0
Shin Megami Tensei IV: Apocalypse,"(6, 7]",2016,28,0.0,4.110873864173311,1.0986122886681098,2.772588722239781,27,videoGame,1.0986122886681098,False,False,4,['JP'],"Action,Adventure,Fantasy",6.5,0.6931471805599453
Positive,"(7, 8]",2007,19,0.0,5.736572297479192,1.6094379124341003,0.0,41,short,0.0,False,False,1,['IN'],"Drama,Short",7.5,0.6931471805599453
The Bamboo Prison,"(5, 6]",1954,79,0.0,5.62040086571715,1.3862943611198906,0.6931471805599453,73,movie,0.0,False,False,10,['US'],"Drama,War",5.5,2.70805020110221
Live Quarterfinals 3,"(6, 7]",2018,40,0.0,3.8066624897703196,0.0,1.6094379124341003,91,tvEpisode,0.0,False,False,1,['US'],"Documentary,Family,Game-Show",6.5,1.0986122886681098
¿Quién es Alejandro Chomski?,"(8, 9]",2002,92,0.0,3.8918202981106265,0.0,0.0,19,movie,0.0,False,False,2,['AR'],Documentary,8.5,0.0
"Farewell, Cinderella","(5, 6]",1985,24,0.0,2.772588722239781,0.6931471805599453,0.0,46,tvEpisode,0.0,False,False,1,['JP'],"Action,Adventure,Animation",5.5,0.0
Bellissima,"(5, 6]",2001,61,1.0986122886681098,4.68213122712422,0.6931471805599453,0.0,41,tvMovie,0.0,False,False,4,['PL'],Drama,5.5,0.0
Superchunk: Crowding Up Your Visual Field,"(8, 9]",2004,71,0.0,3.713572066704308,0.6931471805599453,0.0,15,video,0.0,False,False,1,['US'],Music,8.5,0.0
Alone,"(4, 5]",2014,92,0.0,2.833213344056216,0.0,0.0,13,movie,0.0,False,False,1,['US'],"Horror,Thriller",4.5,0.0
Khilari,"(7, 8]",1968,138,0.0,3.1780538303479458,0.6931471805599453,0.0,33,movie,0.0,False,False,1,['IN'],"Action,Sci-Fi",7.5,0.0
Kustaa III,"(6, 7]",1964,81,0.0,2.995732273553991,0.0,0.0,36,tvMovie,0.0,False,False,1,['FI'],"Drama,History",6.5,0.6931471805599453
Origins of Yoga: Quest for the Spiritual,"(9, 10]",2005,71,0.0,3.1780538303479458,1.6094379124341003,0.6931471805599453,16,video,0.0,False,False,1,['US'],Documentary,9.5,0.6931471805599453
Anak ng bulkan,"(6, 7]",1997,92,0.0,4.770684624465665,1.3862943611198906,0.0,166,movie,0.0,False,False,3,"['PH', 'US']","Adventure,Drama,Family",6.5,1.3862943611198906
Alec Baldwin/Whitney Houston,"(6, 7]",1991,90,0.0,4.736198448394496,0.6931471805599453,0.0,75,tvEpisode,0.0,False,False,1,['US'],"Comedy,Music",6.5,1.0986122886681098
Les 100 tours de Centour,"(4, 5]",1971,53,0.0,2.70805020110221,2.6390573296152584,0.0,4,tvSeries,0.0,True,False,2,['CA'],"Adventure,Comedy,Fantasy",4.5,0.0
My What Big Ears You Have,"(8, 9]",1967,30,0.0,5.808142489980444,1.0986122886681098,0.0,28,tvEpisode,0.0,False,False,1,['US'],"Comedy,Family,Fantasy",8.5,1.3862943611198906
Making the Cut,"(7, 8]",2016,40,0.0,4.276666119016055,0.0,0.0,38,tvEpisode,0.0,False,False,1,['US'],"Documentary,Game-Show,Reality-TV",7.5,0.6931471805599453
Dil Daulat Duniya,"(6, 7]",1972,92,0.0,4.330733340286331,0.6931471805599453,0.0,82,movie,0.0,False,False,1,['IN'],"Comedy,Drama",6.5,1.0986122886681098
Cannibal Sharks,"(6, 7]",2019,44,0.0,3.871201010907891,1.6094379124341003,0.0,70,tvMovie,0.0,False,False,4,['US'],Documentary,6.5,0.0
Ôkami,"(6, 7]",1982,62,0.6931471805599453,3.1354942159291497,0.6931471805599453,0.0,23,movie,0.0,False,False,1,['JP'],Drama,6.5,0.0
Larry's Sitcom,"(7, 8]",1995,23,0.0,5.081404364984463,2.772588722239781,0.0,89,tvEpisode,0.0,False,False,1,['US'],Comedy,7.5,0.0
Men with Guns,"(7, 8]",1997,127,1.6094379124341003,7.975564658495202,2.70805020110221,0.0,146,movie,1.6094379124341003,False,False,13,"['US', 'MX']","Adventure,Drama",7.5,3.970291913552122
Keeping Fit!,"(8, 9]",1974,29,0.0,2.1972245773362196,0.0,0.0,12,tvEpisode,0.0,False,False,1,['GB'],Comedy,8.5,0.6931471805599453
Budapest Silo,"(8, 9]",2022,25,1.6094379124341003,3.1780538303479458,1.3862943611198906,0.0,12,short,1.3862943611198906,False,False,2,['HU'],Short,8.5,0.0
Aux frais de la princesse,"(2, 3]",1969,90,0.0,2.995732273553991,0.0,0.0,51,movie,0.0,False,False,1,['FR'],Comedy,2.5,0.0
A Comicbook Orange,"(6, 7]",2007,5,0.6931471805599453,3.4657359027997265,1.9459101490553132,1.3862943611198906,70,tvSeries,1.3862943611198906,True,False,1,['CA'],"Biography,News,Talk-Show",6.5,0.0
Cydamus,"(8, 9]",2018,35,0.0,2.5649493574615367,2.0794415416798357,0.0,21,short,0.0,False,False,1,['LY'],"Documentary,History,Short",8.5,0.0
Death and the Dog,"(8, 9]",1997,40,0.0,6.983789965258135,2.1972245773362196,0.0,94,tvEpisode,0.0,False,False,1,['US'],Comedy,8.5,1.6094379124341003
Le pain vivant,"(5, 6]",1955,112,0.0,2.0794415416798357,1.0986122886681098,0.0,27,movie,0.0,False,False,4,['FR'],Drama,5.5,0.6931471805599453
Safe Dating,"(7, 8]",2002,22,0.0,4.736198448394496,0.6931471805599453,0.0,78,tvEpisode,0.0,False,False,1,['US'],"Comedy,Drama",7.5,0.0
Haikyû!! Concept no Tatakai,"(7, 8]",2017,88,0.0,5.41610040220442,0.6931471805599453,0.0,23,movie,0.0,False,False,7,['JP'],"Animation,Comedy,Drama",7.5,0.0
Fourplay,"(6, 7]",2012,80,0.0,4.219507705176107,1.6094379124341003,0.0,73,movie,0.0,False,False,1,['US'],"Comedy,Drama,Romance",6.5,1.6094379124341003
Isola del Giglio,"(5, 6]",2014,11,0.0,1.791759469228055,0.6931471805599453,0.0,8,short,0.0,False,False,1,['US'],"Animation,Drama,Short",5.5,0.0
The Brunch,"(7, 8]",1982,40,0.0,5.170483995038151,1.3862943611198906,0.0,59,tvEpisode,0.0,False,False,1,['US'],Comedy,7.5,1.0986122886681098
My Freakin' Family,"(6, 7]",2011,81,0.0,2.0794415416798357,1.0986122886681098,0.0,66,tvMovie,0.0,False,False,1,['US'],Comedy,6.5,0.0
Bombs,"(8, 9]",2015,8,0.0,1.9459101490553132,0.6931471805599453,0.0,21,short,0.0,False,False,1,['US'],"Drama,Short",8.5,0.0
Pres. Roosevelt's Fourth of July Oration,"(3, 4]",1903,3,0.0,3.871201010907891,0.0,0.0,3,short,0.0,False,False,1,['US'],"Documentary,Short",3.5,1.0986122886681098
Dangerous Women,"(7, 8]",1991,60,0.0,4.962844630259907,4.143134726391533,0.0,153,tvSeries,0.0,True,False,3,['US'],"Comedy,Crime,Drama",7.5,2.1972245773362196
Incident of the Slavemaster,"(7, 8]",1960,52,0.0,4.59511985013459,0.6931471805599453,0.0,46,tvEpisode,0.0,False,False,1,['US'],Western,7.5,1.3862943611198906
Jim DeMint,"(6, 7]",2012,40,0.0,3.4657359027997265,0.0,0.0,47,tvEpisode,0.0,False,False,1,['US'],"Comedy,News,Talk-Show",6.5,0.0
Taxi Driver,"(6, 7]",1954,133,0.6931471805599453,5.765191102784844,2.302585092994046,0.6931471805599453,52,movie,0.0,False,False,2,['IN'],"Musical,Romance",6.5,2.0794415416798357
Metamorphosis,"(7, 8]",2006,25,0.0,5.8916442118257715,3.367295829986474,0.6931471805599453,159,tvEpisode,0.0,False,False,1,['AU'],"Adventure,Comedy,Drama",7.5,0.6931471805599453
Detonate,"(7, 8]",2004,7,0.0,4.204692619390966,0.0,0.0,19,short,0.0,False,False,1,['US'],"Musical,Short",7.5,1.791759469228055
The Conspirators,"(6, 7]",1944,101,0.0,7.404279118037268,3.295836866004329,0.6931471805599453,212,movie,0.0,False,False,25,['US'],"Drama,Romance,Thriller",6.5,3.9889840465642745
Love at First Flight,"(5, 6]",1928,13,0.0,2.4849066497880004,0.0,0.0,72,short,0.0,False,False,1,['US'],"Comedy,Short",5.5,1.0986122886681098
The Adventures of Tilly von Broeckhuijse,"(8, 9]",1996,81,0.0,2.3978952727983707,0.0,0.0,21,tvMovie,0.0,False,False,1,['NL'],Comedy,8.5,0.6931471805599453
Julie,"(8, 9]",1972,52,0.0,3.5553480614894135,0.6931471805599453,0.0,15,movie,0.6931471805599453,False,False,1,['US'],"Biography,Documentary",8.5,1.0986122886681098
A Touch of Brimstone,"(8, 9]",1966,52,0.0,6.073044534100405,3.4657359027997265,0.6931471805599453,56,tvEpisode,0.0,False,False,1,['GB'],"Action,Comedy,Crime",8.5,2.772588722239781
The Steven Banks Show,"(9, 10]",1991,30,0.0,4.418840607796598,0.6931471805599453,0.0,28,tvMovie,0.0,False,False,1,['US'],Comedy,9.5,1.791759469228055
Pierre Woodman und Brian Yuzna,"(8, 9]",2007,53,0.0,3.1354942159291497,0.0,0.0,20,tvEpisode,0.0,False,False,1,['DE'],Documentary,8.5,0.0
Salto Mortale,"(6, 7]",1931,95,0.0,3.091042453358316,1.791759469228055,0.0,34,movie,0.0,False,False,7,"['FR', 'DE']",Drama,6.5,0.6931471805599453
Dounia,"(7, 8]",2020,53,0.6931471805599453,3.4011973816621555,2.0794415416798357,0.0,59,tvSeries,0.0,True,False,2,['CA'],"Animation,Short",7.5,0.0
Une histoire d'amour,"(6, 7]",1951,95,0.0,4.882801922586371,0.6931471805599453,0.0,57,movie,0.0,False,False,14,['FR'],"Drama,Romance",6.5,1.3862943611198906
Ma Yong Zhen,"(6, 7]",1997,97,0.0,6.723832440821209,3.1354942159291497,0.0,65,movie,0.6931471805599453,False,False,8,"['HK', 'CN']","Action,Drama",6.5,3.4965075614664802
The Home Front,"(5, 6]",1943,4,0.0,5.786897381366708,2.4849066497880004,0.0,17,short,0.0,False,False,2,['US'],"Animation,Short",5.5,2.5649493574615367
Coach Heenan,"(5, 6]",1996,120,0.0,3.6635616461296463,0.6931471805599453,0.0,44,tvEpisode,0.0,False,False,1,['US'],"Action,Sport",5.5,0.6931471805599453
Chasy s kukushkoy,"(7, 8]",1978,65,0.0,2.4849066497880004,0.6931471805599453,0.0,8,tvMovie,0.0,False,False,1,['SUHH'],"Comedy,Drama",7.5,0.0
Once Bitten,"(5, 6]",1985,92,0.0,9.756089025531404,4.110873864173311,1.0986122886681098,156,movie,0.0,False,False,31,['US'],"Comedy,Horror",5.5,4.795790545596741
Iki Yalanci,"(4, 5]",2017,120,0.0,4.912654885736052,0.6931471805599453,0.0,27,tvSeries,0.0,True,False,4,['TR'],Comedy,4.5,0.6931471805599453
Easy Money,"(6, 7]",1983,95,0.0,9.251386341412184,3.1780538303479458,0.6931471805599453,205,movie,0.0,False,False,22,['US'],Comedy,6.5,4.553876891600541
Fairy Tales on Ice: Alice Through the Looking Glass,"(5, 6]",1996,44,0.0,3.091042453358316,0.6931471805599453,0.0,58,video,0.0,False,False,1,['US'],"Family,Fantasy,Music",5.5,0.6931471805599453
Endlich frei sein,"(7, 8]",2020,48,0.0,2.3978952727983707,0.6931471805599453,0.0,52,tvEpisode,0.0,False,False,1,['DE'],"Comedy,Crime,Drama",7.5,0.0
El atraco,"(7, 8]",2017,10,1.3862943611198906,3.091042453358316,1.791759469228055,0.6931471805599453,42,short,2.3978952727983707,False,False,2,['ES'],"Comedy,Crime,Drama",7.5,0.0
Peep Show,"(7, 8]",1965,46,0.0,3.8918202981106265,0.6931471805599453,0.0,7,movie,0.0,False,False,3,['DK'],Drama,7.5,0.6931471805599453
Huset på Christianshavn,"(7, 8]",1970,30,0.0,6.78897174299217,7.88344635413774,0.0,207,tvSeries,0.0,True,False,4,['DK'],"Comedy,Family",7.5,1.3862943611198906
I Love Tits,"(8, 9]",2003,71,0.0,2.995732273553991,0.0,0.0,40,video,0.0,False,True,2,['US'],Adult,8.5,0.6931471805599453
Vigilante Story,"(6, 7]",1951,30,0.0,3.4011973816621555,0.6931471805599453,0.0,31,tvEpisode,0.0,False,False,1,['US'],Western,6.5,0.0
Zum Beispiel: Fritz Lang,"(6, 7]",1968,49,0.0,3.8501476017100584,0.0,0.0,5,movie,0.0,False,False,2,['XWG'],Documentary,6.5,0.6931471805599453
Darkness Rising,"(7, 8]",1998,44,0.0,5.849324779946859,0.6931471805599453,0.0,64,tvEpisode,0.0,False,False,1,"['US', 'NZ']","Action,Adventure,Drama",7.5,0.6931471805599453
Lap rouge,"(7, 8]",1996,43,1.791759469228055,4.51085950651685,0.6931471805599453,0.0,14,video,0.6931471805599453,False,False,3,['NL'],Short,7.5,0.0
El asesino de muñecas,"(5, 6]",1975,98,0.0,6.030685260261263,4.48863636973214,0.0,82,movie,0.0,False,False,5,['ES'],"Drama,Horror,Thriller",5.5,3.258096538021482
£100 Reward,"(5, 6]",1908,7,0.0,3.4339872044851463,0.0,0.0,1,short,0.0,False,False,1,['GB'],"Drama,Short",5.5,1.0986122886681098
Episode #1.4,"(7, 8]",2015,59,0.0,2.6390573296152584,0.6931471805599453,0.0,12,tvEpisode,0.0,False,False,7,['KR'],"Drama,Romance",7.5,0.0
Berdus milyoner,"(5, 6]",1965,47,0.0,3.258096538021482,0.6931471805599453,0.0,19,movie,0.0,False,False,1,['TR'],Comedy,5.5,0.0
Velo misto,"(8, 9]",1980,50,0.0,6.677083461247136,1.9459101490553132,0.0,264,tvSeries,0.0,True,False,5,['XYU'],"Comedy,Drama,History",8.5,1.0986122886681098
Eric Swalwell,"(5, 6]",2019,30,0.0,3.332204510175204,0.0,0.0,51,tvEpisode,0.0,False,False,1,['US'],"Comedy,News,Talk-Show",5.5,0.0
DoneDeal: Husband for Sale,"(5, 6]",2012,13,0.0,2.0794415416798357,0.0,0.0,4,short,0.0,False,False,1,['IE'],Short,5.5,0.0
Tandlæge på sengekanten,"(4, 5]",1971,97,0.0,5.44673737166631,1.9459101490553132,0.0,67,movie,0.0,False,False,14,['DK'],Comedy,4.5,1.6094379124341003
"Ingomar, the Barbarian","(4, 5]",1908,13,0.0,3.4965075614664802,0.6931471805599453,0.0,14,short,0.0,False,False,1,['US'],"Drama,Romance,Short",4.5,1.0986122886681098
To Dance with the White Dog,"(7, 8]",1993,100,0.6931471805599453,6.573680166960646,2.302585092994046,0.0,87,tvMovie,2.1972245773362196,False,False,8,['US'],Drama,7.5,1.791759469228055
Jack et Jacques,"(4, 5]",2006,14,0.6931471805599453,2.1972245773362196,0.6931471805599453,0.0,12,short,1.0986122886681098,False,False,1,['CA'],Short,4.5,0.6931471805599453
LoveJacked,"(2, 3]",2017,92,0.0,5.4680601411351315,1.9459101490553132,0.0,51,movie,0.0,False,False,2,['US'],"Action,Adventure,Comedy",2.5,0.0
The Land Before Time,"(6, 7]",2007,53,0.0,6.8885724595653635,4.564348191467836,0.0,136,tvSeries,0.0,True,False,25,['US'],"Adventure,Animation,Family",6.5,1.9459101490553132
Top Sergeant Mulligan,"(4, 5]",1941,70,0.0,3.258096538021482,2.0794415416798357,0.0,18,movie,0.0,False,False,3,['US'],"Action,Adventure,Comedy",4.5,0.0
1998 NBA All-Star Game,"(8, 9]",1998,82,0.0,3.1780538303479458,1.0986122886681098,0.0,38,tvSpecial,0.0,False,False,1,['US'],Sport,8.5,0.0
Episode #1.3,"(8, 9]",1984,62,0.0,1.9459101490553132,1.0986122886681098,0.0,62,tvEpisode,0.0,False,False,7,['SUHH'],"Crime,Mystery",8.5,0.0
Die and Let Live,"(3, 4]",2006,75,0.0,5.3612921657094255,1.0986122886681098,0.0,153,movie,0.0,False,False,2,['US'],"Comedy,Horror,Romance",3.5,3.1780538303479458
Angst,"(7, 8]",1983,87,0.0,9.550804629866933,4.394449154672439,0.6931471805599453,53,movie,0.0,False,False,25,['AT'],"Drama,Horror,Thriller",7.5,5.043425116919247
Brothers In Arms,"(6, 7]",2012,15,0.0,3.1780538303479458,0.0,0.0,7,short,0.0,False,False,1,['US'],"Drama,Short,War",6.5,0.0
Try Real Hard,"(8, 9]",2016,26,0.0,5.961005339623274,4.962844630259907,0.0,116,tvEpisode,0.0,False,False,1,['US'],"Comedy,Drama,Romance",8.5,1.0986122886681098
13 in de oorlog,"(7, 8]",2009,20,0.0,3.828641396489095,2.5649493574615367,0.0,97,tvSeries,0.0,True,False,1,['NL'],War,7.5,0.0
Ture Sventon och jakten på ungdomens källa,"(7, 8]",2021,53,0.0,4.204692619390966,2.4849066497880004,0.0,155,tvSeries,0.0,True,False,1,['SE'],"Adventure,Family,Mystery",7.5,0.0
"I bi vece, i bi jutro, dan sedmi","(7, 8]",1975,8,0.0,1.9459101490553132,0.0,0.0,1,short,0.0,False,False,2,['XYU'],Short,7.5,0.0
Carnage Collection: Forbidden Freaks,"(3, 4]",2023,93,0.0,3.091042453358316,0.6931471805599453,0.0,17,video,0.0,False,False,1,['US'],Horror,3.5,0.6931471805599453
The Gift,"(9, 10]",2001,44,0.0,8.533263371593732,4.110873864173311,0.0,154,tvEpisode,0.0,False,False,1,['US'],"Action,Adventure,Drama",9.5,3.1354942159291497
Havråtunet,"(6, 7]",1956,67,0.0,2.1972245773362196,0.0,0.0,5,movie,0.0,False,False,1,['NO'],"Documentary,History",6.5,0.0
Blue Winter,"(8, 9]",1990,25,0.0,2.5649493574615367,0.0,0.0,3,tvEpisode,0.0,False,False,1,['US'],"Documentary,Family",8.5,0.0
O Lamparina,"(7, 8]",1964,92,0.0,4.51085950651685,2.6390573296152584,0.0,50,movie,0.0,False,False,1,['BR'],"Adventure,Comedy,Western",7.5,1.0986122886681098
Cinéma,"(6, 7]",1988,90,0.0,3.4657359027997265,1.0986122886681098,0.0,25,tvMiniSeries,0.0,True,False,4,"['FR', 'BE', 'IT', 'ES']",Drama,6.5,0.0
The Fantastic World of M.C. Escher,"(6, 7]",1980,50,0.0,4.110873864173311,1.3862943611198906,0.0,8,movie,0.0,False,False,3,['IT'],Documentary,6.5,1.3862943611198906
Kuckuckszeit,"(6, 7]",2007,89,0.6931471805599453,3.6109179126442243,1.6094379124341003,0.0,70,tvMovie,0.0,False,False,2,['DE'],Drama,6.5,0.0
Devereaux & Son,"(6, 7]",1985,40,0.0,3.091042453358316,0.0,0.0,47,tvEpisode,0.0,False,False,1,['US'],Comedy,6.5,0.0
The Judas Palm,"(6, 7]",1961,30,0.0,2.6390573296152584,0.6931471805599453,0.0,25,tvEpisode,0.0,False,False,1,['US'],Western,6.5,0.0
Seltzeto,"(7, 8]",1990,352,1.0986122886681098,2.995732273553991,1.791759469228055,0.0,16,tvSeries,0.0,True,False,3,['BG'],Drama,7.5,0.0
The Definitive Elvis: Elvis and Priscilla,"(7, 8]",2002,50,0.0,2.995732273553991,0.0,0.0,54,video,0.0,False,False,1,['US'],Documentary,7.5,0.6931471805599453
Apna Banake Dekho,"(7, 8]",1962,92,0.0,2.772588722239781,1.6094379124341003,0.0,12,movie,0.0,False,False,2,['IN'],Romance,7.5,0.0
Tie-died: Rock 'n Roll's Most Deadicated Fans,"(6, 7]",1995,80,0.0,4.418840607796598,1.791759469228055,0.0,13,movie,0.6931471805599453,False,False,1,['US'],"Documentary,Music",6.5,2.3978952727983707
Marty on Film,"(7, 8]",2011,10,0.0,2.70805020110221,0.6931471805599453,0.0,7,video,0.0,False,False,1,['US'],"Documentary,Short",7.5,0.0
Kojin jugyo,"(5, 6]",1997,30,0.0,2.70805020110221,0.0,0.0,63,video,0.0,False,True,2,['JP'],"Adult,Animation,Short",5.5,0.0
Children of Dracula,"(4, 5]",1994,60,0.0,2.833213344056216,1.9459101490553132,0.6931471805599453,31,movie,0.0,False,False,3,['US'],Documentary,4.5,1.3862943611198906
Viaggiu dulurusu,"(5, 6]",1995,41,0.0,1.791759469228055,0.0,0.0,7,short,0.0,False,False,1,['IT'],Short,5.5,0.0
Aga düsen kadin,"(5, 6]",1967,72,0.0,2.4849066497880004,0.6931471805599453,0.0,26,movie,0.0,False,False,1,['TR'],Drama,5.5,0.0
Pishachini,"(7, 8]",2022,22,1.6094379124341003,4.060443010546419,1.9459101490553132,1.0986122886681098,41,tvSeries,0.6931471805599453,True,False,2,['IN'],Horror,7.5,1.0986122886681098
Obryv,"(6, 7]",1984,143,0.0,3.1354942159291497,0.6931471805599453,0.0,26,movie,0.0,False,False,5,['SUHH'],Drama,6.5,0.0
Definite Maybe,"(6, 7]",2002,15,0.6931471805599453,2.5649493574615367,0.0,0.0,24,short,0.0,False,False,1,['US'],"Comedy,Romance,Short",6.5,0.0
Gänseblümchen,"(6, 7]",1997,84,0.0,4.219507705176107,0.6931471805599453,0.0,44,tvEpisode,0.0,False,False,1,['DE'],"Crime,Drama,Mystery",6.5,0.0
Pumping Irene,"(5, 6]",1986,92,0.0,4.718498871295094,0.0,0.0,17,video,0.0,False,True,1,['US'],Adult,5.5,0.0
Oh... Angelina!,"(4, 5]",1982,92,0.0,2.0794415416798357,0.0,0.0,14,movie,0.0,False,True,1,['IT'],Adult,4.5,0.0
Helsinki ja meri,"(6, 7]",1956,13,0.0,2.0794415416798357,0.0,0.0,2,short,0.0,False,False,1,['FI'],"Documentary,Short",6.5,0.0
Kaitou Kid vs. Makoto Kyogoku: Part 2,"(7, 8]",2014,40,0.0,3.828641396489095,0.6931471805599453,0.0,3,tvEpisode,0.0,False,False,1,['JP'],"Action,Animation,Comedy",7.5,0.0
Madagascar,"(7, 8]",2015,43,0.0,4.74493212836325,0.6931471805599453,0.0,22,tvEpisode,0.0,False,False,1,['US'],"Adventure,Documentary",7.5,1.6094379124341003
James Batman,"(5, 6]",1966,94,0.0,4.653960350157523,0.6931471805599453,0.0,78,movie,0.0,False,False,2,['PH'],"Action,Adventure,Comedy",5.5,2.6390573296152584
Mitch,"(7, 8]",1984,60,0.0,3.6375861597263857,1.0986122886681098,0.0,264,tvSeries,0.0,True,False,2,['GB'],Drama,7.5,1.0986122886681098
