originalTitle,rating,startYear,runtimeMinutes,numVotes,totalImages,totalVideos,totalCredits,titleType,canHaveEpisodes,isRatable,isAdult,numRegions,ratingCount,countryOfOrigin,genres,ratingMean,ReviewsTotal,nominations
Red China,"(5, 6]",1964,23,2.3978952727983707,0,0,0.6931471805599453,short,False,True,False,1.0986122886681098,10,['US'],"Documentary,Short",5.5,0.6931471805599453,0.0
Les Brésiliennes du Bois de Boulogne,"(5, 6]",1984,82,3.1354942159291497,1,0,4.394449154672439,movie,False,True,False,0.6931471805599453,22,['FR'],Comedy,5.5,0.0,0.0
Teppan shôjo akane!!,"(6, 7]",2006,60,3.4011973816621555,106,0,2.302585092994046,tvSeries,True,True,False,1.791759469228055,29,['JP'],"Action,Comedy,Drama",6.5,0.0,0.0
The Yellow Cameo,"(5, 6]",1928,200,3.1780538303479458,1,0,2.995732273553991,movie,False,True,False,0.6931471805599453,23,['US'],"Action,Adventure",5.5,0.0,0.0
The Devil's Plantation,"(6, 7]",2013,93,2.8903717578961645,2,0,2.0794415416798357,movie,False,True,False,1.0986122886681098,17,['GB'],Mystery,6.5,0.0,0.0
The Adventurous Blonde,"(6, 7]",1937,92,6.293419278846481,17,0,4.0943445622221,movie,False,True,False,1.3862943611198906,540,['US'],"Comedy,Mystery,Romance",6.5,2.9444389791664403,0.0
Furor,"(6, 7]",1998,53,2.1972245773362196,0,0,5.365976015021851,tvSeries,True,True,False,0.6931471805599453,8,['PT'],Game-Show,6.5,0.0,0.0
Four Jills in a Jeep,"(6, 7]",1944,89,6.336825731146441,52,0,4.718498871295094,movie,False,True,False,2.302585092994046,564,['US'],"Comedy,Drama,Music",6.5,2.833213344056216,0.0
Death Begins in Radiology,"(7, 8]",2021,44,6.261491684321042,13,2,5.159055299214529,tvEpisode,False,True,False,0.6931471805599453,524,['US'],Drama,7.5,2.833213344056216,0.0
Episode #1.5203,"(5, 6]",2016,28,2.70805020110221,0,0,4.219507705176107,tvEpisode,False,True,False,2.0794415416798357,14,['GB'],"Crime,Drama,Romance",5.5,0.0,0.0
Kleptomaniac Caper,"(7, 8]",1962,25,5.298317366548036,3,0,3.7612001156935624,tvEpisode,False,True,False,0.6931471805599453,198,['US'],"Adventure,Animation,Comedy",7.5,0.6931471805599453,0.0
3rd Rock from the Sun,"(7, 8]",1996,60,10.941818910319308,1461,11,6.720220155135295,tvSeries,True,True,False,3.713572066704308,56500,['US'],"Comedy,Family,Sci-Fi",7.5,4.919980925828125,4.709530201312334
Orifice Party,"(6, 7]",1985,92,3.044522437723423,0,0,2.4849066497880004,movie,False,True,True,0.6931471805599453,20,['US'],"Adult,Comedy",6.5,0.6931471805599453,0.0
The Hunt,"(7, 8]",2010,3,2.6390573296152584,1,0,2.1972245773362196,short,False,True,False,0.6931471805599453,13,['GB'],"Horror,Short",7.5,0.0,0.0
Special Agent H - The Next to Last Person,"(7, 8]",2016,75,2.0794415416798357,1,0,2.302585092994046,tvEpisode,False,True,False,0.6931471805599453,7,['KR'],"Comedy,Game-Show,Reality-TV",7.5,0.0,0.0
Kimaat Mefursemet,"(4, 5]",2017,95,3.9318256327243257,2,0,3.8066624897703196,movie,False,True,False,1.6094379124341003,50,['IL'],"Comedy,Drama,Music",4.5,0.6931471805599453,0.0
Xchange,"(8, 9]",2004,13,3.295836866004329,0,0,2.833213344056216,short,False,True,False,0.6931471805599453,26,['IT'],"Fantasy,Short",8.5,2.4849066497880004,0.0
Conspiracy Theory,"(7, 8]",2021,52,7.7057128238944275,7,0,4.02535169073515,tvEpisode,False,True,False,0.6931471805599453,2220,['IR'],"Crime,Drama,Mystery",7.5,1.3862943611198906,0.0
Chinatown: The Three Shelters,"(5, 6]",2018,92,3.295836866004329,2,0,4.0943445622221,movie,False,True,False,1.3862943611198906,26,"['CY', 'GR']","Action,Adventure,Drama",5.5,0.0,1.6094379124341003
Kodomo no shiki,"(7, 8]",1939,141,5.0106352940962555,2,0,3.4011973816621555,movie,False,True,False,1.791759469228055,149,['JP'],Drama,7.5,1.6094379124341003,0.0
Dauber's Got a Girl,"(8, 9]",1989,30,4.23410650459726,1,0,3.9318256327243257,tvEpisode,False,True,False,0.6931471805599453,68,['US'],"Comedy,Sport",8.5,0.0,0.0
Hi no tori: Hôô-hen,"(6, 7]",1986,60,5.017279836814924,2,0,4.48863636973214,movie,False,True,False,1.6094379124341003,150,['JP'],"Animation,Fantasy",6.5,0.6931471805599453,0.0
Mamonga,"(5, 6]",2019,92,4.2626798770413155,15,1,4.6443908991413725,movie,False,True,False,1.0986122886681098,70,"['RS', 'BA', 'ME']",Drama,5.5,0.6931471805599453,1.3862943611198906
Best Friend 2,"(8, 9]",2019,50,3.332204510175204,4,0,2.3978952727983707,tvMovie,False,True,False,0.6931471805599453,27,['BD'],Romance,8.5,0.0,0.0
Artwar Loop 2,"(5, 6]",1990,1,2.833213344056216,0,0,0.6931471805599453,short,False,True,False,0.6931471805599453,16,['GB'],Short,5.5,0.0,0.0
Episode #1.6109,"(4, 5]",2020,28,2.0794415416798357,0,0,4.1588830833596715,tvEpisode,False,True,False,2.0794415416798357,7,['GB'],"Crime,Drama,Romance",4.5,0.0,0.0
All in a Nutshell,"(7, 8]",1949,7,7.247080584585756,16,0,2.995732273553991,short,False,True,False,2.833213344056216,1403,['US'],"Animation,Comedy,Family",7.5,2.1972245773362196,0.0
Tesoro de Villa,"(9, 10]",2021,13,2.4849066497880004,1,0,2.302585092994046,short,False,True,False,0.6931471805599453,11,['MX'],"Comedy,Short",9.5,0.0,0.0
10 år der rystede verden,"(6, 7]",1991,30,2.5649493574615367,0,0,1.791759469228055,tvMovie,False,True,False,0.6931471805599453,12,['DK'],"Documentary,Music",6.5,0.0,0.0
A Gift for Heidi,"(4, 5]",1958,71,3.912023005428146,1,0,3.8066624897703196,movie,False,True,False,0.6931471805599453,49,['US'],"Drama,Family",4.5,1.0986122886681098,0.0
Man on a Ledge: The Ledge,"(6, 7]",2012,15,3.7376696182833684,0,0,1.6094379124341003,video,False,True,False,0.6931471805599453,41,['US'],Short,6.5,0.0,0.0
Illegal Entry: Formula for Fear,"(5, 6]",1994,92,4.04305126783455,5,0,4.442651256490317,movie,False,True,False,1.9459101490553132,56,['US'],Thriller,5.5,1.3862943611198906,0.0
Bikkhov,"(8, 9]",1994,120,4.418840607796598,3,0,4.356708826689592,movie,False,True,False,1.0986122886681098,82,['BD'],"Action,Romance",8.5,0.6931471805599453,0.0
Teenage Cics,"(7, 8]",2006,53,3.5553480614894135,31,0,3.9889840465642745,tvSeries,True,True,False,0.6931471805599453,34,['IE'],"Comedy,Drama",7.5,0.6931471805599453,0.0
One Cup of Coffee,"(8, 9]",2002,16,2.1972245773362196,1,1,2.995732273553991,video,False,True,False,0.6931471805599453,8,['GB'],"Comedy,Drama,Short",8.5,0.0,0.0
Courtesan Session,"(6, 7]",2012,26,2.833213344056216,1,0,4.204692619390966,tvEpisode,False,True,False,0.6931471805599453,16,['US'],Reality-TV,6.5,0.0,0.0
Blink 182: The Urethra Chronicles,"(8, 9]",1999,71,6.386879319362645,2,0,4.07753744390572,video,False,True,False,0.6931471805599453,593,"['AU', 'CA', 'US']","Documentary,Music,Short",8.5,2.302585092994046,0.0
El fotoviaje de Carla,"(6, 7]",2018,51,1.9459101490553132,1,0,2.6390573296152584,movie,False,True,False,1.6094379124341003,6,['ES'],"Animation,Drama,Fantasy",6.5,0.0,0.6931471805599453
Ishq-E-Laila,"(6, 7]",1957,92,1.9459101490553132,1,0,2.995732273553991,movie,False,True,False,0.6931471805599453,6,['PK'],"Fantasy,History,Musical",6.5,0.0,0.0
Drunks,"(6, 7]",1995,90,7.114769448366463,20,1,4.804021044733257,movie,False,True,False,2.5649493574615367,1229,['US'],Drama,6.5,3.6109179126442243,0.6931471805599453
Vi gifter oss,"(6, 7]",1951,103,5.560681631015528,2,0,3.367295829986474,movie,False,True,False,1.6094379124341003,259,['NO'],Comedy,6.5,1.3862943611198906,0.0
Waver,"(4, 5]",2001,30,2.4849066497880004,0,0,3.091042453358316,tvMiniSeries,True,True,True,1.6094379124341003,11,['JP'],"Adult,Animation",4.5,0.6931471805599453,0.0
Total Meltdown,"(7, 8]",2018,41,3.258096538021482,0,0,3.912023005428146,tvEpisode,False,True,False,0.6931471805599453,25,['US'],"Game-Show,Reality-TV",7.5,0.0,0.0
Don't Leave Me,"(6, 7]",2013,13,2.1972245773362196,1,0,3.044522437723423,short,False,True,False,0.6931471805599453,8,['AE'],"Drama,Short",6.5,0.0,0.6931471805599453
Al caer la tarde...,"(6, 7]",1949,92,2.772588722239781,1,0,3.6635616461296463,movie,False,True,False,0.6931471805599453,15,['MX'],Drama,6.5,0.0,0.6931471805599453
"L'amour, Madame","(4, 5]",1952,90,3.1354942159291497,3,0,3.871201010907891,movie,False,True,False,1.791759469228055,22,['FR'],"Comedy,Romance",4.5,0.6931471805599453,0.0
"Kenny Rogers as The Gambler, Part III: The Legend Continues","(5, 6]",1987,240,5.973809611869261,2,0,4.290459441148391,tvMovie,False,True,False,1.791759469228055,392,['US'],Western,5.5,1.3862943611198906,0.0
Die Haussklavin,"(6, 7]",2013,40,2.5649493574615367,1,0,3.784189633918261,tvEpisode,False,True,False,0.6931471805599453,12,['DE'],"Comedy,Drama",6.5,0.0,0.0
A Restless Man,"(7, 8]",1969,25,3.4965075614664802,1,0,3.4965075614664802,tvEpisode,False,True,False,0.6931471805599453,32,['US'],Western,7.5,0.0,0.0
Episode #4.3,"(7, 8]",1982,40,2.5649493574615367,3,0,3.7612001156935624,tvEpisode,False,True,False,2.0794415416798357,12,['AU'],"Crime,Drama",7.5,0.0,0.0
Atta Toy,"(7, 8]",2005,11,5.648974238161206,1,0,4.110873864173311,tvEpisode,False,True,False,0.6931471805599453,283,['US'],"Adventure,Animation,Comedy",7.5,0.0,0.0
"Film 5, Part 1","(6, 7]",2021,40,3.295836866004329,4,0,3.7376696182833684,tvEpisode,False,True,False,0.6931471805599453,26,['RU'],"Crime,Drama,Thriller",6.5,0.0,0.0
Strauss Fantasy,"(6, 7]",1954,10,4.820281565605037,1,0,2.1972245773362196,short,False,True,False,0.6931471805599453,124,['US'],"Music,Short",6.5,1.3862943611198906,0.6931471805599453
Big Boys Don't Cry,"(7, 8]",1993,40,3.58351893845611,0,0,3.091042453358316,tvEpisode,False,True,False,0.6931471805599453,35,['US'],"Adventure,Comedy,Drama",7.5,1.6094379124341003,0.0
Cuando viajan las estrellas,"(7, 8]",1942,108,3.58351893845611,3,0,3.6635616461296463,movie,False,True,False,0.6931471805599453,35,['MX'],"Comedy,Drama,Romance",7.5,0.6931471805599453,0.0
Episode #39.5,"(6, 7]",1998,40,2.1972245773362196,0,0,1.9459101490553132,tvEpisode,False,True,False,2.0794415416798357,8,['GB'],Documentary,6.5,0.0,0.0
Rare Beasts,"(5, 6]",2019,87,7.29641326877392,18,1,5.093750200806762,movie,False,True,False,2.70805020110221,1479,['GB'],"Comedy,Drama,Romance",5.5,3.828641396489095,1.3862943611198906
Superwog,"(7, 8]",2017,30,7.500529485395295,60,1,5.87493073085203,tvSeries,True,True,False,3.332204510175204,1811,['AU'],Comedy,7.5,3.332204510175204,1.0986122886681098
Sleeping Dogs,"(7, 8]",1994,25,3.4011973816621555,0,0,3.1354942159291497,tvEpisode,False,True,False,0.6931471805599453,29,['GB'],"Crime,Drama",7.5,0.6931471805599453,0.0
Sel'kincek,"(6, 7]",1994,48,3.7612001156935624,4,0,2.5649493574615367,movie,False,True,False,1.9459101490553132,42,['KG'],Drama,6.5,0.0,0.6931471805599453
Joe Palooka in Fighting Mad,"(6, 7]",1948,74,3.5553480614894135,6,0,4.204692619390966,movie,False,True,False,1.0986122886681098,34,['US'],"Comedy,Drama,Family",6.5,0.6931471805599453,0.0
Space Rabbit,"(7, 8]",2017,41,7.044905117129371,16,0,5.356586274672012,tvEpisode,False,True,False,0.6931471805599453,1148,['US'],"Action,Adventure,Comedy",7.5,2.302585092994046,0.0
1981 Indianapolis 500,"(8, 9]",1981,40,2.1972245773362196,1,0,4.07753744390572,tvEpisode,False,True,False,0.6931471805599453,8,['US'],Sport,8.5,0.0,0.6931471805599453
Episode #1.6,"(6, 7]",2021,53,4.174387269895637,2,0,5.564520407322694,tvEpisode,False,True,False,2.0794415416798357,64,['ZA'],"Crime,Drama,Thriller",6.5,0.6931471805599453,0.0
De bal,"(5, 6]",1999,90,5.135798437050262,5,0,4.189654742026425,movie,False,True,False,2.0794415416798357,169,"['BE', 'NL', 'DE', 'FR']","Drama,Family,Fantasy",5.5,1.3862943611198906,1.6094379124341003
La güera Chabela,"(6, 7]",1994,92,2.6390573296152584,1,0,3.4657359027997265,movie,False,True,False,0.6931471805599453,13,['MX'],"Action,Drama",6.5,0.0,0.0
School for Secrets,"(6, 7]",1946,72,5.529429087511423,6,0,4.543294782270004,movie,False,True,False,1.9459101490553132,251,['GB'],"Drama,War",6.5,2.4849066497880004,0.0
With/In,"(5, 6]",2021,73,4.875197323201151,2,0,3.8501476017100584,movie,False,True,False,1.791759469228055,130,['US'],"Biography,Drama",5.5,1.9459101490553132,0.0
On Departure,"(5, 6]",2012,13,3.7612001156935624,1,0,2.0794415416798357,short,False,True,False,0.6931471805599453,42,['IE'],"Animation,Drama,Sci-Fi",5.5,0.6931471805599453,0.0
Vampires and Werewolves,"(6, 7]",2020,42,4.553876891600541,1,0,4.709530201312334,tvEpisode,False,True,False,0.6931471805599453,94,['US'],Documentary,6.5,0.0,0.0
Aerosmith: Big Ones You Can Look At,"(7, 8]",1994,100,6.202535517187923,9,0,3.4339872044851463,video,False,True,False,1.0986122886681098,493,['US'],Music,7.5,2.1972245773362196,0.0
"Zol, Death, Hell & Black Rise from the Grave","(8, 9]",1973,55,1.9459101490553132,1,0,2.833213344056216,tvEpisode,False,True,False,0.6931471805599453,7,['JP'],"Action,Adventure,Drama",8.5,0.0,0.0
A Checklist for Murder,"(8, 9]",2015,60,2.833213344056216,3,0,3.7376696182833684,tvMovie,False,True,False,0.6931471805599453,16,['US'],"Crime,Documentary",8.5,0.0,0.0
Queensrÿche: Mindcrime at the Moore,"(8, 9]",2007,163,4.07753744390572,1,0,2.1972245773362196,video,False,True,False,0.6931471805599453,58,['US'],Music,8.5,1.0986122886681098,0.0
Emaan,"(8, 9]",2011,81,3.58351893845611,1,1,3.044522437723423,movie,False,True,False,0.6931471805599453,35,['AF'],"Action,Comedy,Drama",8.5,0.6931471805599453,0.0
Fragmentos ao Vento: 1945,"(9, 10]",2020,18,3.2188758248682006,32,0,4.844187086458591,short,False,True,False,0.6931471805599453,24,['BR'],"Drama,History,Short",9.5,1.0986122886681098,3.4657359027997265
60. Bölüm,"(7, 8]",2004,40,5.043425116919247,1,0,4.31748811353631,tvEpisode,False,True,False,0.6931471805599453,154,['TR'],"Action,Crime,Drama",7.5,0.6931471805599453,0.0
Clocky,"(5, 6]",2015,7,2.6390573296152584,5,0,2.4849066497880004,short,False,True,False,0.6931471805599453,13,['FR'],"Animation,Short",5.5,0.6931471805599453,0.0
Boy! Gising!,"(7, 8]",1995,92,2.9444389791664403,1,0,3.713572066704308,movie,False,True,False,1.0986122886681098,18,['PH'],Comedy,7.5,0.6931471805599453,0.0
Förster Horn,"(8, 9]",1966,25,4.02535169073515,2,0,3.912023005428146,tvSeries,True,True,False,1.0986122886681098,55,['XWG'],Family,8.5,0.0,0.0
Telephone Expose,"(7, 8]",1996,100,3.044522437723423,0,0,2.8903717578961645,video,False,True,True,0.6931471805599453,20,['US'],Adult,7.5,0.0,0.0
Chandini Bar,"(9, 10]",2023,92,2.4849066497880004,0,1,1.6094379124341003,movie,False,True,False,0.6931471805599453,11,['IN'],"Comedy,Romance",9.5,1.3862943611198906,0.0
"Omar, the Sultan's Champion","(5, 6]",1964,6,2.0794415416798357,0,0,3.1780538303479458,tvEpisode,False,True,False,0.6931471805599453,7,['US'],"Action,Adventure,Animation",5.5,0.0,0.0
There's Something Wrong with Paul,"(8, 9]",2022,13,2.0794415416798357,1,0,3.2188758248682006,short,False,True,False,0.6931471805599453,7,['US'],"Drama,Short",8.5,0.0,0.0
Es knallt,"(6, 7]",1934,20,3.367295829986474,0,0,2.4849066497880004,short,False,True,False,0.6931471805599453,28,['DE'],"Comedy,Short",6.5,0.0,0.0
Främmande,"(6, 7]",2007,82,2.995732273553991,49,0,2.772588722239781,movie,False,True,False,0.6931471805599453,19,['SE'],Drama,6.5,0.0,0.0
A Movie About an Explosive Chicken from the Set of NCIS,"(8, 9]",2012,1,2.4849066497880004,0,0,1.9459101490553132,short,False,True,False,0.6931471805599453,11,['US'],Short,8.5,0.0,0.0
Ulrike Marie Meinhof,"(7, 8]",1995,61,3.5553480614894135,1,0,3.091042453358316,movie,False,True,False,1.3862943611198906,34,"['BE', 'FR', 'DE']","Biography,Documentary",7.5,0.6931471805599453,1.0986122886681098
The Fantastic Voyages of Sinbad,"(6, 7]",1993,50,3.295836866004329,3,0,2.302585092994046,video,False,True,False,1.9459101490553132,26,['AU'],Animation,6.5,0.6931471805599453,0.0
Kapot goed,"(7, 8]",2011,46,3.7612001156935624,0,0,4.060443010546419,tvEpisode,False,True,False,0.6931471805599453,42,['NL'],"Action,Drama,Thriller",7.5,0.0,0.0
The Lake House,"(6, 7]",2006,99,11.978431495163514,128,10,5.996452088619021,movie,False,True,False,3.871201010907891,159308,"['US', 'KR']","Drama,Fantasy,Romance",6.5,6.669498089857879,1.6094379124341003
Mayday,"(7, 8]",2011,44,5.799092654460526,1,1,5.159055299214529,tvEpisode,False,True,False,0.6931471805599453,329,['US'],"Action,Crime,Drama",7.5,0.0,0.0
Count Down,"(7, 8]",1965,26,3.828641396489095,2,0,3.6375861597263857,tvEpisode,False,True,False,0.6931471805599453,45,['GB'],"Action,Adventure,Animation",7.5,0.0,0.0
Enemies of Children,"(5, 6]",1923,92,2.70805020110221,2,0,3.091042453358316,movie,False,True,False,0.6931471805599453,14,['US'],Drama,5.5,0.0,0.0
Happy Circus Days,"(5, 6]",1942,13,2.8903717578961645,0,0,3.258096538021482,short,False,True,False,0.6931471805599453,17,['US'],"Animation,Short",5.5,1.0986122886681098,0.0
Fighting Lawman,"(5, 6]",1953,71,4.430816798843313,13,0,3.367295829986474,movie,False,True,False,1.3862943611198906,83,['US'],Western,5.5,1.6094379124341003,0.0
Jethro Gets Engaged,"(8, 9]",1966,30,4.406719247264253,1,0,3.8918202981106265,tvEpisode,False,True,False,0.6931471805599453,81,['US'],"Comedy,Family",8.5,1.0986122886681098,0.0
Last Shot with Judge Gunn,"(7, 8]",2011,53,3.2188758248682006,3,0,4.04305126783455,tvSeries,True,True,False,1.0986122886681098,24,['US'],Reality-TV,7.5,0.6931471805599453,1.6094379124341003
Episode #1.65,"(8, 9]",1976,40,2.8903717578961645,0,0,3.784189633918261,tvEpisode,False,True,False,2.0794415416798357,17,['US'],"Comedy,Romance",8.5,0.0,0.0
In the Cage,"(7, 8]",2013,92,3.4965075614664802,3,0,4.605170185988092,movie,False,True,False,0.6931471805599453,32,['US'],"Action,Sport,Thriller",7.5,1.6094379124341003,0.0
Kufrík v rukou zloducha,"(7, 8]",1994,40,3.1780538303479458,0,0,3.6888794541139363,tvEpisode,False,True,False,0.6931471805599453,24,"['DE', 'CZ']","Comedy,Fantasy,Sci-Fi",7.5,0.0,0.0
The 'Space: 1999' Documentary,"(9, 10]",1996,81,3.6375861597263857,3,0,3.091042453358316,tvMovie,False,True,False,1.0986122886681098,37,['GB'],Documentary,9.5,0.6931471805599453,0.0
Heavy Soul,"(6, 7]",2005,13,3.044522437723423,1,1,3.091042453358316,short,False,True,False,0.6931471805599453,20,['US'],"Drama,Short",6.5,2.3978952727983707,0.0
Primate Cinema: Apes as Family,"(5, 6]",2012,12,2.3978952727983707,1,0,3.2188758248682006,short,False,True,False,0.6931471805599453,10,"['US', 'GB']","Drama,Short",5.5,0.0,1.0986122886681098
Umberto e Margherita di Savoia a passeggio per il parco,"(3, 4]",1896,13,2.8903717578961645,0,0,1.6094379124341003,short,False,True,False,0.6931471805599453,17,['IT'],"Documentary,Short",3.5,0.0,0.0
Bom Baião,"(2, 3]",1998,53,2.6390573296152584,0,0,4.290459441148391,tvSeries,True,True,False,0.6931471805599453,13,['PT'],Comedy,2.5,0.0,0.0
Mera Baap Mahaan,"(8, 9]",2019,71,3.5553480614894135,1,0,1.9459101490553132,video,False,True,False,0.6931471805599453,34,['IN'],"Comedy,Short",8.5,0.0,0.0
Porky's IV: Pimpin' Pee Wee,"(3, 4]",2009,78,6.021023349349527,9,1,4.6443908991413725,movie,False,True,False,1.6094379124341003,411,['US'],Comedy,3.5,2.3978952727983707,0.0
Unreal,"(8, 9]",1998,28,6.2166061010848646,8,0,2.6390573296152584,videoGame,False,True,False,0.6931471805599453,500,"['US', 'CA']","Action,Adventure,Sci-Fi",8.5,2.772588722239781,1.0986122886681098
I.Y.D.I.A.A.C.,"(7, 8]",2022,57,6.754604099487962,11,0,5.4116460518550396,tvEpisode,False,True,False,0.6931471805599453,859,['US'],"Action,Adventure,Crime",7.5,1.0986122886681098,0.0
Ardéchois Coeur Fidèle,"(7, 8]",1974,52,3.367295829986474,3,0,4.8283137373023015,tvMiniSeries,True,True,False,1.0986122886681098,28,"['FR', 'AT', 'BE', 'XWG']",Adventure,7.5,1.0986122886681098,0.0
Flüssige Waffe,"(6, 7]",1988,85,3.8066624897703196,0,0,3.9889840465642745,tvEpisode,False,True,False,0.6931471805599453,44,['DDDE'],"Crime,Drama,Mystery",6.5,0.0,0.0
Liebe im Dorf,"(7, 8]",1976,88,3.258096538021482,2,0,3.8501476017100584,tvEpisode,False,True,False,0.6931471805599453,25,"['XWG', 'CH', 'AT']",Drama,7.5,0.0,0.0
Xiao kan feng yun,"(6, 7]",1994,45,2.772588722239781,1,0,3.258096538021482,tvSeries,True,True,False,1.6094379124341003,15,['HK'],Drama,6.5,0.0,0.0
n.n.,"(5, 6]",2009,11,1.9459101490553132,0,0,0.6931471805599453,short,False,True,False,0.6931471805599453,6,['DE'],"Animation,Short",5.5,0.0,0.0
Kirkastettu sydän,"(4, 5]",1943,99,3.8501476017100584,1,0,3.970291913552122,movie,False,True,False,0.6931471805599453,46,['FI'],"Drama,War",4.5,0.0,0.6931471805599453
Lemons & Lemonade,"(5, 6]",2011,6,2.9444389791664403,5,0,3.6109179126442243,short,False,True,False,0.6931471805599453,18,['CA'],"Comedy,Family,Short",5.5,0.0,0.6931471805599453
Systolic,"(8, 9]",2008,23,3.7612001156935624,1,1,3.784189633918261,short,False,True,False,0.6931471805599453,42,['US'],"Short,Thriller",8.5,0.0,0.6931471805599453
